ts,flow_duration,Header_Length,Source IP,Destination IP,Source Port,Destination Port,Protocol Type,Protocol_name,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,urg_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,max_duration,min_duration,sum_duration,average_duration,std_duration,CoAP,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,MAC,Magnitue,Radius,Covariance,Variance,Weight,DS status,Fragments,Sequence number,Protocol Version,flow_idle_time,flow_active_time,label,subLabel,subLabelCat
1701727700.645537,1.006846904754639,1151,172.16.63.128,172.16.64.128,52053,1883,6,TCP,64,14.89799484823901,14.89799484823901,0.0,0,0,0,1,1,0,0,0,0,0,0,11,15,1701727700.645537,1701727699.63869,25525915500.65737,1701727700.043825,0.3749801467790121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4913,54,1514,446.6363636363636,625.3427093460285,77,0.000734806060791,11,808448,29.887668481712108,884.3681406882899,391053.50413223146,1.0,121,0,0,0,0,0.000734806060791,1.006846904754639,0,0,0
1701727700.6466,1.2300269603729248,619830,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.1917403535147,525.1917403535147,0.0,0,0,0,0,1,0,0,0,0,0,0,234,646,1701727700.6466,1701727699.416573,1099316094220.4204,1701727700.0316107,0.3559770415408019,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6427,54,1514,535.5833333333334,667.4525524126957,1514,0.0010631084442138,12,808448,32.72868262956312,943.9204518625731,445492.9097222223,1.0,144,0,0,0,0,0.0019810199737548,1.2300269603729248,0,0,0
1701727700.647666,1.0089759826660156,1228,172.16.63.128,172.16.64.128,52053,1883,6,TCP,64,15.857661901647278,15.857661901647278,0.0,0,0,0,1,1,0,0,0,0,0,0,12,16,1701727700.647666,1701727699.63869,27227643201.30504,1701727700.081565,0.3913907191358771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6504,54,1514,500.3076923076923,652.8067666286961,77,0.001065969467163,13,808448,31.63250519031625,923.20818297523,426156.6745562129,1.0,169,0,0,0,0,0.0021290779113769,1.0089759826660156,0,0,0
1701727700.648015,1.0093250274658203,1294,172.16.64.128,172.16.63.128,1883,52053,6,TCP,64,16.84293913000754,16.84293913000754,0.0,0,0,0,0,1,0,0,0,0,0,0,12,17,1701727700.648015,1701727699.63869,28929370901.953053,1701727700.114885,0.4024175987623077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6570,54,1514,469.2857142857143,638.9269384311959,66,0.0003490447998046,14,808448,30.63611314399117,903.5791416949168,408227.6326530613,1.0,196,0,0,0,0,0.0003490447998046,1.0093250274658203,0,0,0
1701727700.649439,1.2328660488128662,621344,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,524.7934279827075,524.7934279827075,0.0,0,0,0,0,1,0,0,0,0,0,0,234,647,1701727700.649439,1701727699.416573,1101017821921.07,1701727700.0325658,0.3565288984861688,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8084,54,1514,538.9333333333333,670.017558642226,1514,0.0014240741729736,15,808448,32.830879772961715,947.5479184599466,448923.5288888888,1.0,225,0,0,0,0,0.0028390884399414,1.2328660488128662,0,0,0
1701727700.650127,1.011436939239502,1360,172.16.64.128,172.16.63.128,1883,52053,6,TCP,64,17.79646293473736,17.79646293473736,0.0,0,0,0,0,1,0,0,0,0,0,0,12,18,1701727700.650127,1701727699.63869,30631098602.60318,1701727700.1446211,0.4098473038217778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8150,54,1514,509.375,658.7649310452098,66,0.000687837600708,16,808448,31.917863337009265,931.6342998999124,433971.234375,1.0,256,0,0,0,0,0.0021119117736816,1.011436939239502,0,0,0
1701727700.65142,1.234847068786621,622714,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,524.7613379661129,524.7613379661129,0.0,0,0,0,1,1,0,0,0,0,0,0,235,648,1701727700.65142,1701727699.416573,1102719549621.7214,1701727700.0335207,0.3570809430536637,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9520,54,1514,560.0,670.4101466310623,1370,0.0012931823730468,17,808448,33.46640106136302,948.1031217181836,449449.7647058824,1.0,289,0,0,0,0,0.0019810199737548,1.234847068786621,0,0,0
1701727700.651807,1.235234022140503,622768,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,525.406512747573,525.406512747573,0.0,0,0,0,0,1,0,0,0,0,0,0,235,649,1701727700.651807,1701727699.416573,1104421277322.3733,1701727700.0344734,0.3576289285439099,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9574,54,1514,531.8888888888889,661.7509508777863,54,0.0003869533538818,18,808448,32.61560635306015,935.8571696446572,437914.3209876543,1.0,324,0,0,0,0,0.0003869533538818,1.235234022140503,0,0,0
1701727700.654075,1.237501859664917,624282,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.251735925474,525.251735925474,0.0,0,0,0,1,1,0,0,0,0,0,0,236,650,1701727700.654075,1701727699.416573,1106123005023.027,1701727700.0354266,0.358177886367819,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11088,54,1514,583.578947368421,680.4114324814976,1514,0.002267837524414,19,808448,34.16369263906995,962.2470758090394,462959.7174515236,1.0,361,0,0,0,0,0.002267837524414,1.237501859664917,0,0,0
1701727700.655836,0.0,74,172.16.64.128,172.16.66.128,56630,502,6,TCP,64,525.251735925474,525.251735925474,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1701727700.655836,1701727700.655836,1701727700.655836,1701727700.655836,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11162,54,1514,558.1,672.4180916661895,74,1701727700.655836,0,808448,34.16369263906995,962.2470758090394,462959.7174515236,1.0,361,0,0,0,0,1701727700.655836,0.0,0,0,0
1701727700.656056,1.239482879638672,625796,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.2190334325363,525.2190334325363,0.0,0,0,0,0,1,0,0,0,0,0,0,236,651,1701727700.656056,1701727699.416573,1107824732723.683,1701727700.03638,0.358727048410282,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1514,1514,1514,1514.0,0.0,1514,0.0002198219299316,1,808448,55.02726596879042,0.0,0.0,0.0,1,0,0,0,0,0.0019810199737548,1.239482879638672,0,0,0
1701727700.65796,0.0021238327026367,148,172.16.64.128,172.16.66.128,56630,502,6,TCP,64,941.6937584193984,941.6937584193984,0.0,0,1,0,0,0,0,0,0,0,2,0,0,0,1701727700.65796,1701727700.655836,3403455401.313796,1701727700.656898,0.0010619163513183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1588,74,1514,794.0,720.0,74,0.001904010772705,2,808448,39.84971769034255,1018.2337649086284,518400.0,1.0,4,0,0,0,0,0.0021238327026367,0.0021238327026367,0,0,0
1701727700.658334,0.002497911453247,222,172.16.64.128,172.16.66.128,56630,502,6,TCP,63,1201.0033406509497,1201.0033406509497,0.0,0,1,0,0,0,0,0,0,0,3,0,0,0,1701727700.658334,1701727700.655836,5105183101.97213,1701727700.6573763,0.0011000081876505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1662,74,1514,554.0,678.8225099390856,74,0.0003740787506103,3,808448,33.28663395418648,960.0,460800.0,1.0,9,0,0,0,0,0.0003740787506103,0.002497911453247,0,0,0
1701727700.658516,1.2419428825378418,627310,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,524.9838854647437,524.9838854647437,0.0,0,0,0,0,1,0,0,0,0,0,0,236,652,1701727700.658516,1701727699.416573,1109526460424.3418,1701727700.037334,0.3592776828218337,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3176,74,1514,794.0,720.0,1514,0.0001819133758544,4,808448,39.84971769034255,1018.2337649086284,518400.0,1.0,16,0,0,0,0,0.0024600028991699,1.2419428825378418,0,0,0
1701727700.660335,0.0044989585876464,296,172.16.64.128,172.16.66.128,56630,502,6,TCP,63,889.0946475887653,889.0946475887653,0.0,0,1,0,0,0,0,0,0,0,4,0,0,0,1701727700.660335,1701727700.655836,6806910802.632465,1701727700.6581163,0.0015964061772196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3250,74,1514,650.0,705.4530459215553,74,0.0018191337585449,5,808448,36.05551275463989,997.6612651596732,497664.0,1.0,25,0,0,0,0,0.0020010471343994,0.0044989585876464,0,0,0
1701727700.660497,1.243923902511597,628824,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,524.9517262925272,524.9517262925272,0.0,0,0,0,1,1,0,0,0,0,0,0,237,653,1701727700.660497,1701727699.416573,1111228188125.0022,1701727700.038288,0.3598285107915204,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4764,74,1514,794.0,720.0,1514,0.0001618862152099,6,808448,39.84971769034255,1018.2337649086284,518400.0,1.0,36,0,0,0,0,0.0019810199737548,1.243923902511597,0,0,0
1701727700.660661,0.0048248767852783,370,172.16.66.128,172.16.64.128,502,56630,6,TCP,64,1036.2958936601274,1036.2958936601274,0.0,0,1,0,0,1,0,0,0,0,5,0,0,1,1701727700.660661,1701727700.655836,8508638503.293126,1701727700.6586251,0.0017535366383476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4838,74,1514,691.1428571428571,712.6151893997667,74,0.0001640319824218,7,808448,37.179103193672034,1007.7900656022218,507820.40816326527,1.0,49,0,0,0,0,0.0003259181976318,0.0048248767852783,0,0,0
1701727700.661091,1.2445180416107178,628878,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,525.5046356367485,525.5046356367485,0.0,0,0,0,0,1,0,0,0,0,0,0,237,654,1701727700.661091,1701727699.416573,1112929915825.663,1701727700.0392406,0.3603758675685983,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4892,54,1514,611.5,699.1021027003137,54,0.0004301071166992,8,808448,34.97141690009142,988.679675122332,488743.75,1.0,64,0,0,0,0,0.000594139099121,1.2445180416107178,0,0,0
1701727700.662662,0.0068259239196777,444,172.16.66.128,172.16.64.128,502,56630,6,TCP,64,879.0018861334265,879.0018861334265,0.0,0,1,0,0,1,0,0,0,0,6,0,0,2,1701727700.662662,1701727700.655836,10210366203.955788,1701727700.659298,0.0021967514963478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4966,54,1514,551.7777777777778,680.4210751484501,74,0.0015709400177001,9,808448,33.219806675469314,962.260712599421,462972.8395061728,1.0,81,0,0,0,0,0.0020010471343994,0.0068259239196777,0,0,0
1701727700.662846,0.0070099830627441,518,172.16.66.128,172.16.64.128,502,56630,6,TCP,64,998.5758791918915,998.5758791918915,0.0,0,1,0,0,1,0,0,0,0,7,0,0,3,1701727700.662846,1701727700.655836,11912093904.618631,1701727700.6598048,0.0023828158018797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5040,54,1514,504.0,661.2261337848043,74,0.0001840591430664,10,808448,31.74901573277509,935.1149661939968,437220.0,1.0,100,0,0,0,0,0.0001840591430664,0.0070099830627441,0,0,0
1701727700.663072,1.2464990615844729,628932,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,525.4717152914695,525.4717152914695,0.0,0,0,0,0,1,0,0,0,0,0,0,237,655,1701727700.663072,1701727699.416573,1114631643526.3264,1701727700.040193,0.3609234368939721,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5094,54,1514,463.09090909090907,643.5901370148629,54,0.0002260208129882,11,808448,30.43323542086543,910.1739003759776,414208.26446281,1.0,121,0,0,0,0,0.0019810199737548,1.2464990615844729,0,0,0
1701727700.66497,0.0091338157653808,592,172.16.66.128,172.16.64.128,502,56630,6,TCP,64,875.8661446097625,875.8661446097625,0.0,0,1,0,0,1,0,0,0,0,8,0,0,4,1701727700.66497,1701727700.655836,13613821605.283604,1701727700.6604505,0.0028081920102923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5168,54,1514,430.6666666666667,625.5042410372255,74,0.0018978118896484,12,808448,29.34848093740685,884.5965809967338,391255.5555555555,1.0,144,0,0,0,0,0.0021238327026367,0.0091338157653808,0,0,0
1701727700.665306,0.009469985961914,658,172.16.64.128,172.16.66.128,56630,502,6,TCP,64,950.370996978852,950.370996978852,0.0,0,0,0,0,1,0,0,0,0,8,0,0,5,1701727700.665306,1701727700.655836,15315549305.94891,1701727700.66099,0.0030558597368697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5234,54,1514,402.61538461538464,608.7704554720286,66,0.0003361701965332,13,808448,28.37658840013664,860.9314345005893,370601.4674556212,1.0,169,0,0,0,0,0.0003361701965332,0.009469985961914,0,0,0
1701727700.665663,0.0098268985748291,736,172.16.64.128,172.16.66.128,56630,502,6,TCP,64,1017.6150617463668,1017.6150617463668,0.0,0,0,0,1,1,0,0,0,0,8,0,1,6,1701727700.665663,1701727700.655836,17017277006.614573,1701727700.6614573,0.0032202105019268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5312,54,1514,379.4285714285714,592.5530373230873,78,0.000356912612915,14,808448,27.547361813014746,837.996541807681,351119.10204081616,1.0,196,0,0,0,0,0.000356912612915,0.0098268985748291,0,0,0
1701727700.665759,1.2491860389709473,630446,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.1419560695689,525.1419560695689,0.0,0,0,0,1,1,0,0,0,0,0,0,238,656,1701727700.665759,1701727699.416573,1116333371226.9922,1701727700.0411465,0.3614730757061558,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6826,54,1514,455.06666666666666,638.5975745508451,1514,9.608268737792967e-05,15,808448,30.16841615553149,903.1133508283688,407806.8622222223,1.0,225,0,0,0,0,0.0026869773864746,1.2491860389709473,0,0,0
1701727700.667418,0.0115818977355957,802,172.16.64.128,172.16.66.128,56630,502,6,TCP,64,949.757997447404,949.757997447404,0.0,0,0,0,0,1,0,0,0,0,8,0,1,7,1701727700.667418,1701727700.655836,18719004707.28199,1701727700.661999,0.0035161611274064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6892,54,1514,430.75,625.4505875766686,66,0.0016589164733886,16,808448,29.351320242878344,884.5207035451459,391188.4375,1.0,256,0,0,0,0,0.0017549991607666,0.0115818977355957,0,0,0
1701727700.667692,0.0118558406829833,868,172.16.64.128,172.16.66.128,56630,502,6,TCP,63,1012.15935005128,1012.15935005128,0.0,0,0,0,0,1,0,0,0,0,8,0,1,8,1701727700.667692,1701727700.655836,20420732407.94968,1701727700.6624734,0.0037160012412799,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6958,54,1514,409.2941176470589,612.8156583687042,66,0.0002739429473876,17,808448,28.610981026419168,866.6522152996189,375543.0311418687,1.0,289,0,0,0,0,0.0002739429473876,0.0118558406829833,0,0,0
1701727700.66774,1.251167058944702,631960,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,525.1097327915164,525.1097327915164,0.0,0,0,0,0,1,0,0,0,0,0,0,238,657,1701727700.66774,1701727699.416573,1118035098927.66,1701727700.0421004,0.3620229128741878,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8472,54,1514,470.6666666666667,647.0792498261364,1514,4.8160552978515625e-05,18,808448,30.6811559973436,915.1082510343304,418711.5555555554,1.0,324,0,0,0,0,0.0019810199737548,1.251167058944702,0,0,0
1701727700.66965,0.0138139724731445,946,172.16.64.128,172.16.66.128,56630,502,6,TCP,64,941.0761477390404,941.0761477390404,0.0,0,0,0,1,1,0,0,0,0,8,0,2,9,1701727700.66965,1701727700.655836,22122460108.61933,1701727700.6630254,0.0040501106284594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8550,54,1514,450.0,635.8947281297101,78,0.0019099712371826,19,808448,30.0,899.2909487625881,404362.1052631579,1.0,361,0,0,0,0,0.0019581317901611,0.0138139724731445,0,0,0
1701727700.669693,0.0138568878173828,1012,172.16.64.128,172.16.66.128,56630,502,6,TCP,63,1010.3278733654508,1010.3278733654508,0.0,0,0,0,0,1,0,0,0,0,8,0,2,10,1701727700.669693,1701727700.655836,23824187809.289024,1701727700.6635015,0.0042638223982821,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8616,54,1514,430.8,625.4183879612111,66,1701727700.669693,0,808448,30.0,899.2909487625881,404362.1052631579,1.0,361,0,0,0,0,4.291534423828125e-05,0.0138568878173828,0,0,0
1701727700.66994,0.014103889465332,1090,172.16.64.128,172.16.66.128,56630,502,6,TCP,63,1063.5364121982554,1063.5364121982554,0.0,0,0,0,1,1,0,0,0,0,8,0,3,11,1701727700.66994,1701727700.655836,25525915509.958965,1701727700.6639311,0.004421226265422,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,78,78,78,78.0,0.0,78,0.0002470016479492,1,808448,12.489995996796797,0.0,0.0,0.0,1,0,0,0,0,0.0002470016479492,0.014103889465332,0,0,0
1701727700.670324,1.2537510395050049,632014,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,524.8250882884897,524.8250882884897,0.0,0,0,0,0,1,0,0,0,0,0,0,238,658,1701727700.670324,1701727699.416573,1119736826628.3303,1701727700.0430553,0.3625745314932176,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,132,54,78,66.0,12.0,54,0.0003840923309326,2,808448,11.489125293076055,16.97056274847714,144.0,1.0,4,0,0,0,0,0.0025839805603027,1.2537510395050049,0,0,0
1701727700.671941,0.0161049365997314,1168,172.16.64.128,172.16.66.128,56630,502,6,TCP,63,993.4841966572416,993.4841966572416,0.0,0,0,0,1,1,0,0,0,0,8,0,4,12,1701727700.671941,1701727700.655836,27227643210.630905,1701727700.6644316,0.0046994553712495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,210,54,78,70.0,11.31370849898476,78,0.0016169548034667,3,808448,11.832159566199232,16.0,128.0,1.0,9,0,0,0,0,0.0020010471343994,0.0161049365997314,0,0,0
1701727700.672225,0.0163888931274414,1234,172.16.66.128,172.16.64.128,502,56630,6,TCP,64,1037.2878673261566,1037.2878673261566,0.0,0,0,0,0,1,0,0,0,0,8,0,4,13,1701727700.672225,1701727700.655836,28929370911.30313,1701727700.66489,0.0049140903528229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,276,54,78,69.0,9.9498743710662,66,0.0002839565277099,4,808448,11.74734012447073,14.071247279470288,99.0,1.0,16,0,0,0,0,0.0002839565277099,0.0163888931274414,0,0,0
1701727700.67353,1.2569570541381836,633468,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,524.2820332090303,524.2820332090303,0.0,0,0,0,1,1,0,0,0,0,0,0,239,659,1701727700.67353,1701727699.416573,1121438554329.004,1701727700.044012,0.363129555500188,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1730,54,1454,346.0,554.0714755336174,1454,0.0013051033020019,5,808448,26.30589287593181,783.5753952237143,306995.2,1.0,25,0,0,0,0,0.0032060146331787,1.2569570541381836,0,0,0
1701727700.674226,0.0183899402618408,1300,172.16.66.128,172.16.64.128,502,56630,6,TCP,64,978.7960017113298,978.7960017113298,0.0,0,0,0,0,1,0,0,0,0,8,0,4,14,1701727700.674226,1701727700.655836,30631098611.97736,1701727700.6654086,0.0052325789021655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1796,54,1454,299.3333333333333,516.4476955338481,66,0.0006959438323974,6,808448,24.467665738003426,730.3673352802989,266718.22222222225,1.0,36,0,0,0,0,0.0020010471343994,0.0183899402618408,0,0,0
1701727700.674396,0.0185599327087402,1366,172.16.66.128,172.16.64.128,502,56630,6,TCP,64,1023.7106081237316,1023.7106081237316,0.0,0,0,0,0,1,0,0,0,0,8,0,4,15,1701727700.674396,1701727700.655836,32332826312.651752,1701727700.6658816,0.0054741368108393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1862,54,1454,266.0,485.0590538421953,66,0.0001699924468994,7,808448,23.0651251893416,685.9770924954939,235282.2857142857,1.0,49,0,0,0,0,0.0001699924468994,0.0185599327087402,0,0,0
1701727700.675511,1.2589378356933594,634982,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,524.2514612617908,524.2514612617908,0.0,0,0,0,1,1,0,0,0,0,0,0,240,660,1701727700.675511,1701727699.416573,1123140282029.6794,1701727700.0449688,0.3636847442913618,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3376,54,1514,422.0,613.3710133353222,1514,0.0011148452758789,8,808448,29.0516780926679,867.4376058253412,376224.0,1.0,64,0,0,0,0,0.0019807815551757,1.2589378356933594,0,0,0
1701727700.675937,1.259363889694214,635036,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,524.8681540015391,524.8681540015391,0.0,0,0,0,0,1,0,0,0,0,0,0,240,661,1701727700.675937,1701727699.416573,1124842009730.3557,1701727700.0459237,0.3642360232669041,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3430,54,1514,381.1111111111111,589.7427771578696,54,0.0004260540008544,9,808448,27.60837232113154,834.0222337682331,347796.54320987663,1.0,81,0,0,0,0,0.0004260540008544,1.259363889694214,0,0,0
1701727700.676508,0.0206718444824218,1432,172.16.66.128,172.16.64.128,502,56630,6,TCP,64,967.4995386602694,967.4995386602694,0.0,0,0,0,0,1,0,0,0,0,8,0,4,16,1701727700.676508,1701727700.655836,34034554013.328262,1701727700.666413,0.0058164698004653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3496,54,1514,349.6,567.4094112719669,66,0.0005710124969482,10,808448,26.442390209661458,802.4380848389488,321953.44,1.0,100,0,0,0,0,0.0021119117736816,0.0206718444824218,0,0,0
1701727700.678167,1.26159405708313,636550,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,524.7329727682595,524.7329727682595,0.0,0,0,0,0,1,0,0,0,0,0,0,240,662,1701727700.678167,1701727699.416573,1126543737431.0337,1701727700.0468786,0.3647881405406576,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5010,54,1514,455.45454545454544,636.1892748140523,1514,0.0016591548919677,11,808448,30.18127053172366,899.7075006783367,404736.7933884297,1.0,121,0,0,0,0,0.002230167388916,1.26159405708313,0,0,0
1701727700.680148,1.2635748386383057,638004,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,524.701806118966,524.701806118966,0.0,0,0,0,1,1,0,0,0,0,0,0,241,663,1701727700.680148,1701727699.416573,1128245465131.714,1701727700.047834,0.365340439065501,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6464,54,1514,538.6666666666666,668.7118628793388,1454,0.0019807815551757,12,808448,32.82275633357646,945.7013858037384,447175.5555555556,1.0,144,0,0,0,0,0.0019807815551757,1.2635748386383057,0,0,0
1701727700.680736,1.2641630172729492,638058,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,525.2487147048329,525.2487147048329,0.0,0,0,0,0,1,0,0,0,0,0,0,241,664,1701727700.680736,1701727699.416573,1129947192832.3943,1701727700.0487869,0.3658892911669721,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6518,54,1514,501.38461538461536,655.3295751536061,54,0.0005881786346435,13,808448,31.66653171361257,926.7759730064282,429456.8520710059,1.0,169,0,0,0,0,0.0005881786346435,1.2641630172729492,0,0,0
1701727700.682717,1.266144037246704,638112,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,525.2167055543515,525.2167055543515,0.0,0,0,0,0,1,0,0,0,0,0,0,241,665,1701727700.682717,1701727699.416573,1131648920533.0771,1701727700.04974,0.3664383438300939,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6572,54,1514,469.4285714285714,641.9165181910578,54,0.0019810199737548,14,808448,30.64077582009213,907.8070459371096,412056.81632653065,1.0,196,0,0,0,0,0.0019810199737548,1.266144037246704,0,0,0
1701727700.68526,1.2686870098114014,639602,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,524.9521709054192,524.9521709054192,0.0,0,0,0,1,1,0,0,0,0,0,0,242,666,1701727700.68526,1701727699.416573,1133350648233.7625,1701727700.0506945,0.3669890539214311,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8062,54,1514,537.4666666666667,670.3692382229032,1490,0.0025429725646972,15,808448,32.78617594861184,948.04526849255,449394.9155555556,1.0,225,0,0,0,0,0.0025429725646972,1.2686870098114014,0,0,0
1701727700.687241,1.2706680297851562,641116,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,524.920738041057,524.920738041057,0.0,0,0,0,0,1,0,0,0,0,0,0,242,667,1701727700.687241,1701727699.416573,1135052375934.4497,1701727700.0516489,0.3675399530844344,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9576,54,1514,598.5,690.7848796839722,1514,0.0019810199737548,16,808448,34.597687784012386,976.9173455313402,477183.75,1.0,256,0,0,0,0,0.0019810199737548,1.2706680297851562,0,0,0
1701727700.68941,1.2728369235992432,641170,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,524.8119280756518,524.8119280756518,0.0,0,0,0,0,1,0,0,0,0,0,0,242,668,1701727700.68941,1701727699.416573,1136754103635.1392,1701727700.0526035,0.3680915264220105,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9630,54,1514,566.4705882352941,682.2963059660723,54,0.0021688938140869,17,808448,33.65919155996751,964.9126894542824,465528.24913494807,1.0,289,0,0,0,0,0.0021688938140869,1.2728369235992432,0,0,0
1701727700.69242,1.2758469581604004,642684,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,524.3575616346712,524.3575616346712,0.0,0,0,0,0,1,0,0,0,0,0,0,242,669,1701727700.69242,1701727699.416573,1138455831335.8315,1701727700.0535598,0.3686459466511227,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11144,54,1514,619.1111111111111,697.6911835864926,1514,0.0030100345611572,18,808448,35.188381921057726,986.6843341761548,486772.9876543209,1.0,324,0,0,0,0,0.0030100345611572,1.2758469581604004,0,0,0
1701727700.6944,1.2778270244598389,644174,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,524.3276180383033,524.3276180383033,0.0,0,0,0,1,1,0,0,0,0,0,0,243,670,1701727700.6944,1701727699.416573,1140157559036.526,1701727700.0545163,0.369200530878465,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12634,54,1514,664.9473684210526,706.3785680783664,1490,0.0019800662994384,19,808448,36.467721848809056,998.9701511461124,498970.68144044327,1.0,361,0,0,0,0,0.0019800662994384,1.2778270244598389,0,0,0
1701727700.694831,1.2782578468322754,644228,172.16.67.128,93.93.128.193,48884,80,6,TCP,64,524.9332141107867,524.9332141107867,0.0,0,0,0,0,1,0,0,0,0,0,0,243,671,1701727700.694831,1701727699.416573,1141859286737.2207,1701727700.0554705,0.3697512806839845,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12688,54,1514,634.4,701.2501978609346,54,1701727700.694831,0,808448,36.467721848809056,998.9701511461124,498970.68144044327,1.0,361,0,0,0,0,0.0004308223724365,1.2782578468322754,0,0,0
1701727700.697131,1.2805578708648682,645742,93.93.128.193,172.16.67.128,80,48884,6,TCP,127,524.7712854602518,524.7712854602518,0.0,0,0,0,1,1,0,0,0,0,0,0,244,672,1701727700.697131,1701727699.416573,1143561014437.9175,1701727700.056425,0.3703030390382382,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1514,1514,1514,1514.0,0.0,1514,0.0023000240325927,1,808448,55.02726596879042,0.0,0.0,0.0,1,0,0,0,0,0.0023000240325927,1.2805578708648682,0,0,0
